word	x	y	nearest
glimpse	-27.8109363765	-45.1220321915	0.826
apartment	-11.1239745447	-58.6256560456	0.833
chain	-65.7636318179	57.1010477686	0.876
hunting	-7.38963296592	-45.291715927	0.841
removal	-45.8795663769	-32.8849274495	0.872
present	-11.2239776957	-87.073005305	0.684
tranquillity	-58.5695494029	-16.343662069	0.885
dressing	-6.38085481559	-68.9371868405	0.846
smile	-59.1642075313	36.8238294151	0.581
presentation	8.34367098295	-33.4681027415	0.912
sound	-65.4692636812	-61.078668024	0.867
woman	-70.4150419769	43.7132932082	0.922
appointment	13.8815416786	20.6094048308	0.805
worse	83.8887580077	42.1770467639	0.787
sitting	-59.6909992478	48.8167258416	0.864
horror	-43.536194425	-0.208949729839	0.878
easiness	69.815579496	-4.45251156024	0.785
worst	-69.7834449054	-72.8164115845	0.908
got	9.2519038933	65.4629556525	0.748
difference	-98.3644992225	-23.1107718261	0.778
condition	-42.3330776094	58.2633596116	0.790
heaven	88.0695144437	51.5045764034	0.721
washing	11.3359530299	-22.9897517916	0.814
benevolent	31.7451430995	13.3931732855	0.823
ingratitude	48.343155835	50.0457113901	0.691
list	2.42215513946	-17.5698820481	0.875
abatement	48.1305326002	14.3782584381	0.805
grandfather	49.2319244613	25.9428350877	0.675
desertion	74.4391471053	29.939465344	0.583
sixpence	74.7223597545	37.6806456759	0.503
tea	-24.8448957891	-88.4382497659	0.869
past	-51.7884922854	-76.5216718576	0.875
rate	-21.0622815044	49.3192509699	0.694
invention	-6.41547264083	56.3698875783	0.763
design	34.4394807089	-44.8671035219	0.781
affectation	-73.5121800675	9.95187706547	0.842
belief	-82.8445597609	-38.4801758548	0.891
conscience	-48.5850936597	45.9010756271	0.859
defence	32.3323244083	-25.6939240015	0.832
hesitation	-21.7309122953	45.0006524026	0.781
clock	-17.6061638849	-80.9590889807	0.833
sun	-23.6071147508	-79.2647932969	0.883
sum	10.9304991403	-23.415373049	0.790
circumstance	-21.9710402835	-21.0552677272	0.798
emotions	14.4189209803	-5.21218943944	0.806
run	17.3007841206	27.9082044092	0.663
tribute	5.1667899299	-15.6437025382	0.877
public	-15.0175443779	-23.1615581947	0.806
contrast	-32.8038240643	-9.64814718111	0.871
betsey	-1.58083011543	-78.0754481817	0.790
eligibility	-9.54426444625	27.8589526297	0.840
enabled	-5.04526307092	69.4552330668	0.813
loose	69.1487570167	56.8087575737	0.704
indecision	-1.54836858963	-24.7428619728	0.856
forgive	25.5808966705	89.3145448124	0.895
behaviour	-67.3306206326	12.940018258	0.802
excess	-35.9676010777	-35.2415233271	0.920
graciousness	54.1758015164	-6.64007557988	0.697
conviction	-69.6543972544	-59.9452288681	0.814
compliance	44.2994615235	-6.3410377347	0.740
experience	1.04246055574	9.41332499566	0.804
amount	-33.6764631799	-48.452494315	0.920
agatha	28.6292319067	69.166568739	0.761
stiffness	41.1928095107	13.3041660641	0.832
misery	-72.314233857	-61.5559051196	0.902
action	-49.5121233132	-29.1878282353	0.862
narrow	-33.6445397395	-64.2892132852	0.864
sweetness	-76.0054178796	-33.0084916377	0.912
proxy	68.5772387584	40.268190271	0.647
followed	-52.8707800986	19.6711178791	0.785
family	-95.4160923084	2.586454774	0.663
sufferer	63.1643371039	14.592653374	0.672
solitude	-57.8814599255	-35.853089322	0.916
vice	18.1386873013	15.6850981241	0.775
fearfully	34.4235143561	66.4102188907	0.801
sanction	-51.6231117799	30.3354264383	0.860
attendance	5.0082100401	-23.5219784781	0.824
eye	-59.5884382859	19.842773339	0.819
proceed	1.61173681902	85.570039079	0.859
composure	-78.2962144447	-2.45236047047	0.829
probabilities	-12.0920862676	-31.1565990664	0.884
beginning	-71.0995272164	-28.4232273111	0.739
cultivation	9.15036671511	39.1749595688	0.841
injury	6.08378669208	32.1377285096	0.764
affluence	33.0095207765	4.76496919166	0.751
door	-20.3843212796	-90.2112174473	0.864
formality	-22.7854531809	-36.3829789534	0.918
company	20.1452669923	-46.5376383478	0.633
excuse	22.999919822	86.8183664814	0.798
impulse	-7.16506040546	-22.9416170487	0.814
varying	44.4298246231	-31.5029573866	0.871
hurry	35.8083774367	78.22063835	0.708
glad	-55.0314061351	60.4483694225	0.854
town	49.8954703365	-60.0257295847	0.809
none	43.0289964757	40.873684828	0.753
gravel	47.1996834907	-37.6466129366	0.824
hour	15.2544538459	-83.0958226157	0.792
middle	-73.4826068137	-73.3776129052	0.944
forbearance	-51.3706422599	-15.9103437777	0.900
arrangements	-51.9953307703	-21.6226513541	0.897
fronted	49.7271493036	-37.7425483079	0.879
clergy	52.7430295475	12.5009116879	0.769
learn	8.68590923646	96.1755234128	0.886
male	46.209963812	-29.440887311	0.836
history	-56.4895910643	-59.6648209677	0.854
pony	-15.13134822	-4.68233068857	0.884
courtesies	43.6701334196	-20.9233336225	0.897
share	-83.1734164962	-52.5037000501	0.793
pushed	-1.26061817137	29.1710666435	0.883
imitation	54.8043535401	-19.4554102255	0.776
sense	-84.3899903978	13.2728223957	0.758
dress	-59.3631010275	-15.2075208771	0.831
information	-45.7489738245	-35.5616929464	0.783
court	-51.9940240386	-58.2170584848	0.823
desperation	20.7280538423	10.7294414644	0.843
comfort	-38.3291425973	71.7301890948	0.738
footman	29.9154035249	0.0107211633572	0.782
creature	-34.3424617366	53.0691310808	0.775
intended	8.82773739414	64.0462497256	0.855
charms	4.42173243349	-12.1167146904	0.895
communicating	22.5035906659	-78.7634853862	0.756
advice	-47.7316589128	44.9588542676	0.860
blood	-63.3101022405	-60.7938956511	0.935
inconceivable	78.3317225764	-33.677644409	0.801
flutter	-54.905043957	-44.9060978245	0.895
licence	37.8592317419	47.9585195125	0.708
crowded	-9.53665505981	-44.4416906914	0.883
coat	40.093438493	29.5010977943	0.765
departure	-60.1017108317	-70.982368956	0.939
fondest	1.17513349281	-31.6646642582	0.899
wishes	-70.5325362416	14.0484188281	0.784
dread	-72.1370120544	-60.5223554013	0.917
shade	-50.7886656839	-61.5716417004	0.907
pleasure	-81.3868878133	-18.1427905764	0.662
help	16.3066905118	102.962491339	0.769
merit	-74.259331024	-9.0827198309	0.828
rectory	75.8434100391	27.7401135324	0.494
trade	-29.6607843572	38.9880944026	0.855
held	-52.5290653359	18.1399023546	0.853
attitude	34.7658320843	-8.90188907203	0.883
paper	-51.151393006	-91.6354322502	0.902
pang	8.60561697107	39.5561498492	0.805
replies	-12.7101779743	13.7209455553	0.784
existence	-75.3227189393	-28.311082719	0.930
avenue	-26.8120607176	-57.5019345586	0.901
cheerfulness	-62.9459359228	-23.8329903564	0.876
style	-73.8420535469	-70.4663599867	0.869
reluctance	0.29387319027	16.3536161887	0.791
bosom	62.8656850288	48.9438043309	0.698
abbey	-41.045706727	-83.6264259979	0.888
absence	-80.4896100355	-1.35141620351	0.780
astonish	68.0021909046	66.3037709963	0.855
inquiry	-37.463379411	-8.29125203338	0.794
fool	29.9340251592	87.1205921138	0.809
evening	-7.24342864448	-94.2792132016	0.802
somebody	60.747839969	71.4388908209	0.743
food	-3.95412470112	19.4156626426	0.855
propose	9.05090666593	82.8930016755	0.819
insensibility	27.5623425354	-29.0833427746	0.853
walls	-64.2637080109	-65.8755965925	0.921
comforted	-31.6848417931	29.374369141	0.864
foot	-43.4719269828	-5.62602053996	0.855
mystery	0.0114881270825	-33.9201036659	0.844
likeness	-17.1001910093	52.9755378966	0.874
hereafter	-21.2831623229	75.2924971724	0.741
truths	26.130830226	78.3986801055	0.852
eloquence	50.0306783686	13.3956251605	0.762
someone	68.9098929323	12.4965051294	0.695
habits	-78.0066560248	-44.5305005351	0.889
found	41.056109529	-70.9205310773	0.704
repeating	77.8127879163	-32.2837432385	0.757
biscuits	-8.38056999299	27.9392460013	0.849
exquisite	-54.2421428666	-58.6879745861	0.934
pleasanter	48.8260530132	63.9773337423	0.757
harm	57.7013814592	92.1071203453	0.813
everyone	40.6704331746	21.4857967288	0.767
wildenheim	-3.54292322859	-29.4260800552	0.910
restless	11.5654589873	-48.9204168304	0.895
weight	8.01557458839	-23.2062332498	0.806
generation	87.7910642039	22.3024907273	0.686
house	-12.6259668057	-88.4258668458	0.722
fish	41.8799968366	11.2547673951	0.837
idea	-88.9998862385	-53.0766030819	0.701
engaging	-54.3006129103	3.69217048341	0.880
expect	15.1930563311	101.10093817	0.877
seniority	33.331949653	3.98411844388	0.764
operation	-1.70354547097	-37.8045995105	0.882
absurdity	-20.0489527432	-25.3058009822	0.901
event	-67.2978607364	-75.0604106387	0.861
harp	-20.5800186261	-68.6873862146	0.854
flower	5.6731222844	-50.1304456352	0.837
unnatural	-0.580745126746	-22.6340618772	0.802
robert	-34.4533925936	35.8130287543	0.911
disquiet	53.9483932586	20.7834490059	0.753
candour	61.9214699293	-1.95678014729	0.800
health	-80.6394755342	8.44461326408	0.857
hill	-33.9562266688	-80.5446182089	0.816
fortitude	-26.4923026945	-35.5625186011	0.829
darling	26.4466304866	18.8917235629	0.749
issue	76.4213336662	42.7739099212	0.556
impudence	68.2767249855	6.0618958679	0.623
gardener	32.0913685369	20.8670865904	0.737
impertinence	76.3165493622	-13.1317979065	0.722
dirt	-12.1051344902	7.93046899167	0.684
confidence	-70.0840511259	32.9600846295	0.857
story	-36.8721857173	-59.2782888471	0.861
difficulty	-97.9402254083	-18.8080757247	0.766
reason	57.3172414063	91.0957299767	0.833
contrivance	27.5972808794	43.849978572	0.748
disposition	-79.767720047	11.5924878731	0.794
imagine	24.0477355091	103.272210093	0.890
attendant	58.2936495407	-9.59363183668	0.811
earliest	-64.4250512853	-64.592946144	0.916
reproach	-50.966412207	27.0926617415	0.781
definition	59.1530660047	1.76018057969	0.725
owners	37.6940880908	39.8156329487	0.763
service	-25.0110956363	24.7364770476	0.746
curtsey	87.2960916324	17.7791766316	0.671
diversion	45.3506409572	6.44422737862	0.816
prejudice	22.1578773146	18.1738901046	0.713
circuit	30.6328193709	20.05943973	0.771
anecdote	75.2449433099	6.00995731356	0.652
consequence	-94.1308221709	-23.7030287411	0.839
blush	-46.3362541279	-2.65594058678	0.823
feed	13.8307058748	45.3915750796	0.797
dine	-8.71607876915	90.2100206432	0.792
seduction	66.7510796276	20.5152485957	0.626
probability	-49.8178959566	-53.9295372585	0.874
feel	15.8694092424	98.9835920412	0.799
number	-71.8475994616	-76.7890545972	0.917
fancy	-27.7465370947	46.7470221738	0.762
talked	6.12740346577	11.1753563159	0.688
blank	-14.7211922634	51.1727621073	0.816
miss	94.8530425746	12.3645777887	0.637
fearing	10.8533232075	14.4533646268	0.726
horse	-44.1097326114	18.0092636299	0.756
perturbation	6.64873138107	-39.0879662505	0.832
guest	-55.0614494251	-14.6024755256	0.911
introduction	-52.7612593499	-30.5907530386	0.862
divorce	44.895719359	24.3372381771	0.777
revive	15.8674168577	45.1085185466	0.838
paint	72.6632588602	55.9607490434	0.652
regulation	-55.0414161288	71.4852396291	0.785
station	-31.8470911027	-22.3409119152	0.882
rosings	2.83495893212	-89.0973975358	0.890
pains	-5.68884142567	63.703688978	0.724
scheme	-49.4599960489	-65.8680115867	0.841
store	44.2098614866	9.08215231169	0.802
headache	50.9507080154	62.6687958627	0.730
pulteney	57.0052594716	-55.762321661	0.837
relationship	7.86842240317	-16.9775590284	0.858
behind	-1.54978554364	-64.920233588	0.816
hotel	48.4180451106	-37.5911339253	0.823
park	-35.5563375563	-85.909365463	0.805
sensation	-88.8745077528	-19.1369152338	0.776
part	21.5345344527	-64.258281495	0.722
dwell	4.18780066592	82.7558251635	0.819
flattery	-61.7654413546	-34.3594049223	0.903
grace	-21.5049821342	55.0657416117	0.862
king	67.539828616	-38.6687654022	0.759
kind	-91.5024385905	26.013563509	0.719
lament	6.31845033678	31.5933221165	0.789
instruction	41.8959921424	29.7205766958	0.806
youth	-70.2173191773	-44.2344186135	0.889
bride	-33.9869345678	44.2441700509	0.806
marriage	-80.9460731238	-45.1610526583	0.749
sedate	49.9427798335	22.8596843595	0.773
lease	76.8031946454	-0.359686279883	0.775
talker	-20.7460185376	52.847209633	0.816
charlotte	97.1612267641	4.07561393336	0.833
strengthen	54.3065105624	-12.7419304476	0.809
defect	79.6525074256	7.43671181383	0.604
livery	20.7023565245	-22.6593488304	0.818
shrubs	-19.2177506076	-33.9402520889	0.898
lie	23.8372869566	57.1937754497	0.821
speaking	27.196901123	-52.1349565435	0.635
dancing	-44.7240843061	3.1451939293	0.776
suddenness	-40.7058554546	-44.6231684602	0.935
reliance	12.8161114913	13.4660034797	0.826
labour	-22.1975611463	39.2302652287	0.808
lip	41.4249242461	-7.3804435506	0.866
depression	17.7957757785	-0.0237255200138	0.836
play	-63.5204047222	58.0735949995	0.659
godfather	80.9512580918	52.5876282484	0.738
measures	34.4477426403	-56.6475046914	0.845
reach	-42.9021321139	-34.2724041597	0.774
yawn	79.2774810797	38.2804301055	0.538
charm	-33.5038312478	-44.6033066117	0.872
plan	-71.4544913488	23.1691590267	0.804
eaten	45.2009067256	59.892071293	0.815
nothing	49.993760641	79.1628949448	0.688
approved	2.19860312626	52.6935567723	0.772
appear	15.174713086	98.971137799	0.831
goodwill	-32.9888340224	27.4776949944	0.844
performances	14.1198304803	-33.9449423874	0.902
confinement	45.4050500457	18.2986371379	0.774
popularity	73.8832353314	14.1704956202	0.705
panegyric	59.8502395757	27.8586531305	0.748
reflections	-53.2838160976	-19.0898142076	0.880
saloon	66.7715476921	14.7989857782	0.749
eliza	82.1582200026	54.7902034045	0.854
perseverance	-18.2914154062	1.12546189384	0.861
think	24.2047492524	104.429591286	0.747
vindication	56.0347071744	25.3458098598	0.722
indecorum	56.3510213733	17.4292954656	0.690
relation	-30.5720924591	-26.7858093721	0.866
fine	-85.682005349	30.9746724488	0.810
occupation	-15.467095973	-7.15315404058	0.847
completion	6.7056918527	-18.1770372366	0.869
believe	23.9618066935	103.596615722	0.804
justice	22.4365776771	90.4799151169	0.801
ruin	-19.2411388855	-43.940376341	0.839
writer	-22.735580785	24.9587197545	0.803
assertion	46.6039764168	-2.13994292668	0.654
unhappy	35.8975877594	80.3680968616	0.837
failed	5.17728590664	60.4378971567	0.816
circle	-60.1676438703	-60.2438160724	0.864
indifference	-71.2674506022	-4.59003144394	0.762
his	-32.4299338239	-99.2478298583	0.799
permission	13.8221755325	46.7288225325	0.742
meditations	18.3648023788	14.4276243442	0.847
express	1.25061066438	94.096478182	0.857
resent	10.2788748237	83.0160633271	0.875
avarice	20.7303104963	22.9779857368	0.822
courage	3.85837906887	65.4985038383	0.793
longest	-37.8710015538	-3.73569255356	0.923
compass	68.5197782205	58.0925365031	0.774
oaks	26.4646347148	-8.43969772563	0.843
exultation	-8.41699246899	-43.4027980951	0.881
enemy	56.3166206859	61.0721808212	0.727
resolve	7.71612026886	87.1120159785	0.853
tumult	-31.4105644766	-35.7230355368	0.926
cry	-5.40164867149	66.371426645	0.824
alteration	-57.2850785951	-52.0838353681	0.895
sacrifices	-15.7611110343	23.5814341022	0.858
vestibule	10.9049258917	-38.5047475561	0.881
activity	-55.8580824192	-11.6358516626	0.907
river	-27.0262143967	-63.7795021149	0.905
insensible	28.7060606243	66.6137826038	0.778
approaching	-14.5461192603	-38.7711578653	0.881
loveliness	-25.8625676239	5.86699171933	0.913
set	0.573344186657	30.6600314668	0.671
art	-39.0500844989	-43.0159108702	0.878
throwing	17.350966778	-39.0130667385	0.834
intelligence	-46.3955000603	-41.0503115669	0.829
sex	-46.3419502221	38.3864103566	0.804
individual	35.1581381692	-38.1279530696	0.853
bare	64.7319105616	-9.5913493964	0.781
tender	-62.0756266055	-6.23866757397	0.886
portrait	50.9882345105	13.1187528485	0.766
excusable	75.4609974459	-2.42847528915	0.728
materially	51.9077386492	48.9509264606	0.698
arm	-47.8344105468	-21.3574386656	0.833
knees	13.7980216516	17.3487024098	0.858
practice	-25.2115351212	16.2312847713	0.800
learnt	9.43557950754	64.3450100221	0.855
pictures	-39.4916399577	-42.4460393868	0.934
please	24.058147355	95.1741805513	0.887
won	73.1434680026	61.2688198275	0.768
various	-63.2216478211	-65.9457272486	0.913
guardian	72.0849130286	-6.81628401836	0.804
woe	44.1930426677	3.50824938801	0.809
silly	-31.0857591422	55.6471056888	0.863
avoidance	48.5041943427	31.3265695421	0.722
compliment	-20.3319209283	70.9032778654	0.748
hardship	-14.3561932623	8.82428569538	0.821
unconscious	-13.285035023	22.4633091789	0.885
presumption	-22.3153221473	42.0161852111	0.824
premises	23.4261068043	-25.1885690636	0.859
attention	-60.1937428051	20.6057711038	0.700
tenderest	43.4043923092	-26.1094355758	0.879
rapid	-9.00028149019	-42.8656684312	0.842
opposition	-73.083338635	7.63872622804	0.779
diminution	34.0868526918	-14.3996842281	0.832
lightness	21.7772448247	42.2781923786	0.785
reverse	-14.1275091753	-15.3490749186	0.775
carelessness	-12.3987054442	36.0113493397	0.876
foreign	22.6104593682	4.74445773308	0.828
connection	-6.63511763428	-18.3245377921	0.812
approve	31.2162149356	88.2438422025	0.862
humoured	-87.5847661833	24.1214262699	0.868
distress	-67.8302309555	23.495411622	0.811
duplicity	55.4380775162	24.5017375696	0.745
point	-34.1757185023	-73.2866868652	0.730
coincidence	71.9366178768	-7.83544122347	0.769
dances	-27.0633535326	-82.7312737384	0.855
adjoining	-4.3569195162	-49.7788619384	0.869
church	-24.5421108257	-72.2086242842	0.867
openness	-35.4654334632	-34.7867473769	0.892
connexion	-61.7098366474	-79.3952669479	0.917
willingness	-2.17071071956	47.3026606342	0.726
volubility	52.8812543455	-37.5063466739	0.838
stamp	73.4775614839	-9.46227405993	0.748
damp	64.3817635284	2.77360485793	0.694
acceptance	-55.7220775456	27.7872000525	0.831
rivals	1.94796609804	-31.6884228391	0.881
proprietor	33.7766672301	-9.88187410429	0.845
practicable	-6.29294413252	56.0365636352	0.792
coarse	2.21314708518	0.371486618052	0.869
meeting	-16.8070930973	-79.2448149271	0.757
astonishment	-47.3414705515	-15.9833501938	0.747
affectionate	-56.2426053735	7.36397742204	0.826
dialogue	-19.5887706821	-50.863373541	0.880
flight	23.6857341835	-34.522210779	0.798
fire	-34.2013821018	-80.659290307	0.854
upstart	79.6888364879	13.3449151883	0.655
mildness	53.2620502192	21.0097017379	0.769
imprudence	-20.6297728579	-39.0416588577	0.815
precision	53.6727072352	-2.45766578251	0.806
fireside	-18.2410237171	2.03285158686	0.883
moderation	32.6809701525	-42.022160375	0.799
awake	6.69408404081	41.6437009427	0.770
bidding	63.2068047324	-11.6951432218	0.842
demand	59.0160201109	5.67920932467	0.720
utmost	-43.8692726169	-76.5529461085	0.880
look	-9.87871286627	91.5388712349	0.602
civility	-42.5702461958	-15.9552908017	0.803
unpersuadable	-15.2679433982	39.7163229913	0.848
pace	-43.1337160649	-0.277288535867	0.868
ought	37.3625867349	87.1472197266	0.785
error	9.88364656322	-18.4155828951	0.812
fun	38.187526849	48.9630374032	0.717
guide	64.8038887161	55.7311624339	0.707
pack	53.024251875	50.6211520252	0.728
agitation	-63.9384915826	-46.9682917085	0.899
ecstasy	32.6398113321	-31.4704018473	0.895
reads	-12.5545575397	51.2668743006	0.786
perverseness	11.5556523064	-30.0321794703	0.893
alliances	37.7995221829	9.96411183438	0.820
kings	-40.6133238053	-25.2764695594	0.913
italy	16.5511626015	-3.85345950552	0.887
belong	11.1258593992	96.9908284226	0.856
butcher	-21.8677791566	-57.9651218779	0.829
discourse	-29.3161945189	-32.2169778137	0.873
shire	11.5659791036	-38.535356943	0.877
widely	76.8161995386	33.907851923	0.522
forgiveness	55.0584647665	30.221277566	0.796
composition	36.2235475891	-21.5975859209	0.773
development	46.4418059668	-13.6246395735	0.847
calculation	75.0656353736	25.9754931215	0.637
used	35.4351494242	88.8567970342	0.757
keys	29.187830817	0.448330915775	0.859
restraint	-58.7830064665	-18.3667609413	0.901
yesterday	1.73227089714	38.1975401448	0.660
censure	-25.1598312707	29.2589329061	0.772
alert	-19.3211762147	37.6598632838	0.864
moment	5.67095029082	-90.2215886891	0.703
flown	45.2774973685	-20.9990049614	0.905
purpose	-4.81311582747	85.482630693	0.803
necessity	-81.5225809669	-61.915013879	0.935
mercy	-22.9905811367	40.129830077	0.903
solemnity	31.530948036	-27.5022168715	0.815
forfeited	54.2544934111	3.04080526184	0.859
anybody	49.3302753181	82.4510528326	0.828
morrow	-4.62089684801	87.0074568493	0.761
person	-90.7583384658	-24.1836881346	0.739
edge	-3.21593295703	-28.2102442723	0.896
consistency	49.9185446674	24.1889199018	0.693
self	-83.0757885192	-26.444339604	0.793
know	26.1274953888	102.297723479	0.797
endeavour	5.71098662843	96.732367812	0.881
shape	-56.5406539987	-42.2696515413	0.932
irritable	19.2487688571	39.3667362502	0.813
regardless	33.4033051156	-27.7784944576	0.872
alternative	31.1873174679	46.6408521703	0.702
injuries	46.9161995915	-13.6115055211	0.847
discipline	-23.1127042815	-0.0286840544033	0.933
retirement	-21.9857606113	-31.6407443905	0.910
disappointed	37.7948065521	80.4429956654	0.759
admission	64.6677093371	17.6154693767	0.591
exclusively	87.4240523918	22.2159638759	0.717
source	-75.0701220501	-29.3643159293	0.893
parents	-74.0377125705	11.5401349473	0.832
exhibition	0.111329107215	-25.3896113582	0.854
reproof	41.0688532542	-48.7976397408	0.794
tremulous	86.9639437788	-17.3188450611	0.830
remaining	-16.6862221834	-80.0165673998	0.910
luxury	-48.5886608658	-39.7248762863	0.907
complaint	14.3236825412	-15.2840846707	0.832
demands	-49.4546477733	-53.3436240473	0.935
couple	-26.2341772789	-81.3897295793	0.812
condemnation	6.42580068562	-23.4644583511	0.901
judgement	-0.388158288394	-15.3510307505	0.844
smallness	-33.7139059058	-48.0593742064	0.944
game	-27.6124790467	-56.6638541622	0.877
quest	-63.880817947	-39.2071064766	0.900
private	-58.6545404064	-54.0900930192	0.878
fortune	-85.518439433	15.2377709803	0.753
bit	95.7507023598	32.99169874	0.698
knock	53.2494940051	-39.7471993726	0.788
governess	-25.0795042397	44.3503233143	0.783
signal	78.7721120363	19.7258568878	0.697
distrust	21.4375459479	-7.69142841234	0.818
continue	10.1013168525	99.2449524758	0.882
sofa	-45.1552741567	-71.5866464332	0.914
softness	58.8756406067	-41.247903035	0.839
disorder	-33.1819933418	28.9900505092	0.903
confederacy	72.9785267321	48.1489729681	0.690
sketch	63.5556331096	-6.84378492316	0.803
often	-31.3232128655	62.3159435081	0.663
spring	-39.1985769374	-65.8045947195	0.836
abundantly	88.3746097146	12.6350117659	0.724
necessaries	-8.22234743792	-23.9260720596	0.866
understood	34.9192771688	87.8840923382	0.875
strongest	-36.9674350782	-56.8281710934	0.890
sight	-65.5145776053	-63.6331351461	0.837
selfishness	38.0222770776	-4.62064292921	0.739
eclat	-6.14413702861	-33.9543514811	0.874
pale	-40.1527335318	19.5039533598	0.835
acquaintance	-36.3595263647	-25.1292119411	0.633
describing	-4.06886197531	-16.3529524939	0.815
decision	-4.39236406036	19.5304351905	0.761
though	36.9798545139	-67.1777950207	0.667
novelty	-58.1242001963	-43.8539300861	0.896
audience	34.0925112838	-1.79719943472	0.730
per	76.8104358719	36.4886603422	0.520
pen	-10.4021450944	-9.87389522923	0.806
seclusion	-12.6277691727	38.5026025508	0.817
inclination	-79.984783324	-6.02469864187	0.767
inconvenience	-18.3531082237	74.5949965163	0.827
patient	-49.6127985301	9.00574148861	0.900
agreement	19.0577256514	37.7479732185	0.787
fretfulness	20.4927809992	-1.24958648783	0.835
step	-33.4282747761	-7.97578917212	0.829
consolation	-37.2329941137	0.149085869326	0.846
shewing	-10.8862408365	65.525966971	0.850
housekeeping	65.305830235	-18.3868552168	0.804
anything	49.4589692791	80.0186664999	0.740
aye	29.5268879765	93.032051501	0.926
range	-23.8778669232	-46.6418773156	0.860
militia	29.5001491617	-14.5372329447	0.838
hatred	22.3861907623	39.060607875	0.788
tenants	21.6336397481	-37.8614418721	0.842
silence	-48.2674529343	-20.2455794139	0.736
disclosure	64.3486785692	8.71632015642	0.657
encumbrance	83.4185837014	29.4113591228	0.729
plenty	46.8852114952	50.4965987211	0.737
conquest	-8.09183523518	1.92777330918	0.818
elasticity	55.8533664768	26.2995438423	0.707
persevering	0.769738700822	52.4136563013	0.815
remembrance	-70.9851018209	-59.5985447259	0.915
lesson	56.7990213358	55.212235696	0.640
behaving	-29.7785018586	57.4382990897	0.815
renewal	-75.4387412809	-28.0436160403	0.930
spending	-43.0546664162	-55.5900795811	0.883
placing	-32.8777888893	3.21008132213	0.868
question	-34.8337823293	-59.5562937191	0.764
errand	32.1256905725	50.8586545313	0.720
custom	31.7320120286	-17.6578669308	0.762
consultation	-22.233202545	-34.2455683035	0.925
grave	-58.9194342999	38.3466449731	0.803
suit	66.6562428579	67.4397852047	0.755
contentment	22.371921478	38.1036991302	0.779
glow	-65.1720183071	-44.4305919243	0.891
great	-84.6614170365	33.7456225147	0.671
solidity	73.875966455	20.4290374487	0.677
hoped	41.8279065007	-67.3241503944	0.868
lydia	97.1770124362	4.08154347177	0.833
library	12.6078744979	-43.8287567611	0.804
line	-59.501759932	-50.4971003119	0.868
vicarage	-50.6045216162	-92.9012382202	0.911
junior	58.9802968962	21.9479609406	0.715
ceremonies	-22.1262288445	-35.5721215413	0.943
hair	-38.339068127	29.4149043245	0.834
rejection	60.4309101791	26.206731775	0.669
gallantry	-61.3359146096	-26.5930776166	0.878
apricot	69.3689801897	-17.9754511862	0.804
seize	30.283275941	48.2218652029	0.764
unreserve	23.304118904	54.3086424462	0.805
lords	-23.1055775413	0.0033281510611	0.933
commiseration	52.3992666626	5.97090669389	0.811
mature	80.6177607571	19.836567376	0.639
aversion	80.9790171997	52.5962998745	0.702
bell	-25.3988006099	-62.4410501262	0.827
sort	-91.9953423678	26.1668013208	0.732
convey	2.81503774414	81.6678661448	0.819
dismay	50.4485371053	3.63527148158	0.764
influence	-86.517375676	-50.324830458	0.832
possessor	46.1768364544	0.224790074173	0.836
parliament	23.7904692491	27.365553317	0.788
paddock	63.0954755021	17.1951147364	0.825
graceful	-31.8034382728	2.04082525429	0.892
concealment	-19.8241808774	45.7204867774	0.750
denying	-23.6951986687	50.8902661133	0.825
objection	57.4501771383	91.4337519144	0.833
fixing	-22.3292565259	-10.2031175934	0.884
idleness	36.5704935628	-28.7719574063	0.880
fears	-70.0746967067	32.923747634	0.857
scrape	36.5622205308	8.37718923109	0.901
application	2.52564886635	0.775537325143	0.831
statement	16.8592037547	-28.7001840365	0.862
income	-80.5942315865	5.80507787915	0.794
calmness	-48.7907771042	5.31160839355	0.812
unjustifiable	-0.0621934772144	-0.675184736598	0.878
perusal	-52.3782383082	-31.3945662974	0.916
favourite	25.5295163576	-64.5870249267	0.747
papa	29.4242006999	93.2675149792	0.926
meaning	-42.4860946689	43.1328775963	0.727
restoration	54.3542281097	3.39095590865	0.787
flirtation	35.7601266399	50.6370725443	0.736
meals	43.2937971578	38.4330858495	0.803
hackney	67.5962928232	14.5034629723	0.792
lane	-39.0107174453	-81.9960251941	0.941
suffers	73.8482150699	45.5990251815	0.809
phaeton	41.3157869835	27.3802490173	0.665
steadfastly	40.5603327506	21.6221335009	0.767
age	-54.1801741992	-57.450399614	0.820
hunsford	55.0599123326	-54.8179301334	0.887
notion	47.0857920998	92.9801261631	0.729
impatient	19.105689474	69.0540632202	0.836
implied	3.5606138193	6.91508998561	0.863
worn	38.9077397242	72.0824069392	0.698
narrative	-2.08295395896	47.0304586372	0.791
walker	73.7090731892	52.8341622763	0.682
failures	42.9701106077	-26.8747012074	0.891
anguish	26.7973310032	13.2090307597	0.827
once	19.1969922375	-81.6718007387	0.636
rencontre	78.9875138222	22.3182645251	0.455
footing	-5.53644793686	-30.654452024	0.823
resistance	45.7763897861	25.7417036414	0.639
infatuation	-22.4363988256	43.3770655846	0.873
broader	52.9749630649	-14.5267800273	0.866
go	62.6765739108	81.389953005	0.853
inattentive	48.2894372939	32.4402686132	0.722
