word	x	y	nearest
regulation	36.4428856877	27.8699499484	0.384
station	30.9715905703	63.6029958043	0.551
statement	55.1140121956	69.2748689101	0.510
compromise	28.8956946463	57.9547962419	0.601
scheme	-73.0948101001	-23.7923526825	0.976
store	22.659406615	4.68110729891	0.313
headache	7.53744728585	66.6756203573	0.589
storm	-11.8823641881	-67.9558196616	0.430
relationship	-43.7526118423	-97.8473831159	0.777
behind	18.7992573188	-82.7898746479	0.360
hotel	50.581989626	25.5834806275	0.418
park	-53.441753346	-99.2714208332	0.846
sensation	33.8175593419	-61.3146463732	0.221
part	-85.7340484476	-56.9254084047	0.990
vindication	23.6972115793	-53.745048615	0.244
grace	-33.6383022016	64.9036529695	0.809
king	43.0623868038	-44.8149367085	0.236
kind	-89.8231983838	-60.8311594407	0.990
lament	66.3873003633	-5.36332118114	0.295
instruction	27.6635714078	45.6790783665	0.564
youth	-40.4695637996	62.3204568373	0.836
bride	22.9807372484	80.7484028498	0.722
superfluity	23.180028328	-4.92821409837	0.309
marriage	-87.2027672437	-55.7050517904	0.991
lease	9.96957931711	8.93096173587	0.318
defect	-23.0580072945	-74.1048559258	0.607
livery	-8.64292864827	-43.5497012215	0.257
lie	19.6357818113	-6.38028193623	0.239
dancing	-82.4474634093	1.32718276174	0.962
suddenness	3.5837217698	89.9214892454	0.731
reliance	-31.9527773268	-77.7813871465	0.614
labour	-4.80894683482	-73.6750901175	0.386
play	14.6627806497	93.2184568304	0.561
godfather	-0.809752202576	2.5180166653	0.254
inconvenience	-75.0157837922	38.3235435129	0.912
reach	68.5241164264	48.2593771686	0.390
yawn	-4.84306125145	22.0859670095	0.368
charm	-56.8226685018	41.2843035619	0.891
plan	-37.226291915	67.0021213325	0.793
nothing	-94.0434335668	-63.6481851154	0.991
goodwill	-6.94800580473	67.6864241025	0.570
popularity	-22.8190413528	-19.0096340338	0.213
cover	-14.9817733222	-65.3126747813	0.413
panegyric	41.6989939304	10.004852415	0.285
saloon	-13.8900622896	-25.5922679902	0.263
tete-a-tete	35.1095839814	-1.26257178876	0.322
eliza	50.2388748649	-49.1163775162	0.244
perseverance	-21.5106638564	84.744200374	0.749
think	34.5893932379	26.2615486766	0.329
foregoing	-15.4047582025	1.94664708406	0.300
relation	11.6377891765	-81.8317975244	0.515
fine	57.2256537315	-36.4023866785	0.263
occupation	-30.0283634078	-68.946357815	0.542
completion	33.6249083651	-20.9129960447	0.230
sideboard	67.5890600336	-31.6953936017	0.227
justice	-73.7907144243	-1.3411961283	0.959
ruin	11.6639706377	35.0020382746	0.414
writer	24.2736301122	65.0819756109	0.422
assertion	10.8496116329	86.7791239751	0.639
circle	-13.6572193159	67.8771583465	0.774
indifference	16.3689156224	58.2992945444	0.663
ball-room	56.730162361	41.5080343944	0.396
permission	55.9721333904	5.99512137452	0.268
missent	14.1460372356	-13.9215723247	0.195
express	49.3889184148	-46.3135759762	0.230
avarice	43.7878236888	-28.8308471512	0.276
courage	43.3373338371	62.4783754761	0.548
breast	48.2653466631	-35.2618060046	0.210
compass	-4.91630096968	-32.086318693	0.205
silk	-0.78166098244	19.7272030836	0.325
affront	16.6930649608	87.707668174	0.638
shyness	4.29076057441	-70.5495638555	0.355
enemy	-19.0901364284	-81.5249897577	0.497
resolve	55.8799933957	2.82149150815	0.255
tumult	-22.5120510127	-90.1758818037	0.569
alteration	-42.7217393815	62.224871335	0.834
vestibule	26.8662329934	47.9163104213	0.439
activity	-56.2550736845	44.3499510802	0.892
river	12.6800861607	21.4681613184	0.332
insensible	-13.0223207913	-24.8947927008	0.250
loveliness	-12.278781961	-67.2463442125	0.441
set	-65.8554489972	35.7556811244	0.919
art	51.9590166494	46.8755338154	0.483
intelligence	-41.0719695677	55.766079188	0.866
sex	19.5275699453	50.9025285303	0.521
culture	32.1144062839	-33.6722954798	0.247
individual	58.758791744	-45.274735312	0.305
sea	-44.7238319118	50.7968776405	0.882
tender	-58.9529484146	35.032223429	0.908
portrait	-9.40213308828	-81.1874035826	0.458
despatch	57.6461649348	-33.5208459755	0.262
arm	-72.1660679289	-31.7810626077	0.974
preparation	31.5504518894	53.1997147921	0.517
practice	-19.7026455996	-81.6372431299	0.581
ill-treatment	25.4970921134	21.0711899775	0.307
learnt	37.7525307134	-15.0367334268	0.249
speed	36.3001240764	-31.5635216374	0.217
familiarity	31.4262449055	11.7472671978	0.279
guardian	32.3964091082	34.3588757517	0.417
woe	30.4141488128	6.09764422909	0.281
silly	-13.7757655235	-91.0046675978	0.546
avoidance	31.9059281807	58.4031097037	0.569
hauteur	-5.32764269133	21.33831949	0.406
compliment	-55.4317101061	39.7772747562	0.890
frugality	69.2007693914	-11.9248853358	0.255
hardship	24.7254735196	53.8396640294	0.530
premises	21.1992683849	-29.4813725156	0.230
attention	-80.8799259714	7.87347781128	0.951
opposition	47.2456414176	71.1396587929	0.513
diminution	2.59861545717	-38.3747654473	0.271
lightness	12.3166333144	-26.558068215	0.258
half-hour	31.1018531848	51.8128428285	0.532
reverse	62.9287014923	33.2573668508	0.471
well-doing	13.5344712346	-15.0577014276	0.263
carelessness	67.6286716712	50.9717774963	0.533
connection	31.0502924821	58.3550894816	0.588
collection	-29.5030187334	-74.0938045836	0.651
vault	-13.9736212797	-27.2804956821	0.234
whole	-71.1049132044	-19.6948151884	0.974
distress	-77.1864595683	-2.76719408235	0.960
duplicity	53.0760289408	53.2518864698	0.546
point	-69.7622575542	-25.2073473765	0.974
chaperon	29.3989621954	-27.1253322726	0.254
coincidence	56.5028737089	-21.4893528607	0.391
archness	-1.15292201191	-63.3801177109	0.377
openness	45.386980978	33.7781651296	0.463
connexion	-34.4647433874	-96.2594447248	0.702
complication	27.3701452364	-37.5607250778	0.269
willingness	30.0207574384	9.78400348831	0.319
volubility	28.2988530868	48.7519545982	0.549
stamp	-5.79946959262	-12.5300023883	0.243
damp	66.5746945982	2.88304507141	0.416
acceptance	48.3818537354	16.8786044928	0.346
secret	-39.1229816373	-95.8653490798	0.749
evenness	-35.5455107362	-82.9319813371	0.674
meeting	-75.4046405248	21.5016724102	0.937
astonishment	-71.6506593127	35.3296930384	0.934
dialogue	67.4154916085	51.530592966	0.493
flight	3.54100824608	30.0042111877	0.383
fire	28.4795817865	-86.7639498011	0.244
upstart	80.0716961313	5.45515366895	0.267
mildness	35.8992629396	-36.2767950343	0.223
imprudence	-7.33914216377	-66.0972207835	0.333
precision	26.5309337337	49.066722403	0.446
fireside	44.5329996451	-50.9312577652	0.284
moderation	50.7394796035	-64.6191028383	0.216
determination	22.7772507858	7.07135741822	0.428
bidding	72.5085497969	30.8040054806	0.326
demand	45.7300580651	18.2423013527	0.422
rupture	24.8728248025	53.7165307887	0.518
hardness	7.04198343801	84.9086329641	0.549
conception	64.155773519	-1.0048394583	0.283
look	-65.6966238754	34.576158476	0.925
civility	-81.1114493474	-5.96715791599	0.959
pace	26.1140239849	18.9334391383	0.195
confederacy	13.9662538139	-31.8939384982	0.226
error	-36.7340969861	-91.2700291465	0.733
fun	23.3941643023	59.3950497452	0.609
guide	7.43603560468	-29.3774311842	0.212
pack	59.4925076659	-44.4705071862	0.248
century	23.0621535667	5.41068149886	0.327
ecstasy	2.57251670864	67.9873285506	0.666
vow	8.61215546807	2.70110575021	0.282
chasm	20.4714058029	-50.2186224363	0.390
perverseness	69.4201409507	51.7934486165	0.476
anguish	1.70207223885	78.0515041374	0.664
hedge-row	79.2703990588	26.5189632662	0.361
butcher	21.530856405	61.0448683049	0.524
discourse	23.2348726409	5.49673947939	0.264
shire	9.42248582925	25.2072431363	0.339
forgiveness	37.8637373825	-30.7756181802	0.225
composition	51.12292889	6.01772670751	0.287
development	-10.8977551484	-8.77600038474	0.238
calculation	-19.8615155424	70.8934977488	0.756
restraint	-32.5412820048	71.851017569	0.786
yesterday	-74.4219582283	-14.4972835775	0.967
censure	12.3321163659	92.4230588325	0.659
moment	-71.257369321	17.8837995991	0.932
purpose	-45.3749920928	59.8216508033	0.827
necessity	-73.9752423595	-2.10943766339	0.966
mercy	12.0757178491	-20.5779333169	0.237
solemnity	-14.9671713798	82.917234808	0.776
anybody	-71.9825760266	-17.8692755331	0.970
morrow	2.2099576571	-55.1584504348	0.391
person	-79.2014650725	17.2116536925	0.943
edge	4.95555181186	-61.7523411942	0.411
consistency	23.6102581844	-32.4724045492	0.243
self	-22.2046125687	-74.0363691834	0.590
grievance	33.0353517984	-36.7854842551	0.240
endeavour	50.9527779398	46.5593194704	0.539
shape	2.69055284223	-68.3035389954	0.407
alternative	5.05539411013	-17.7125274893	0.258
retirement	-3.82227815197	-27.527970906	0.277
cup	47.9871870057	-43.8924554269	0.230
admission	33.9324573502	-74.2955978358	0.329
dinner-party	-22.3577030023	-43.1334840109	0.311
source	-52.0696494672	36.7930244698	0.884
exhibition	61.5454123055	12.2868928046	0.328
depravity	-20.0235938331	-39.3781458395	0.193
reproof	-46.3742345196	54.4747526695	0.847
contrary	13.5265699212	71.3732983358	0.600
remaining	9.84487894243	-33.0371723401	0.265
complaint	-10.2146013187	-80.3734532139	0.509
admittance	34.9558199637	-35.5359743221	0.235
chambermaid	13.7650900964	0.754084448975	0.296
couple	-29.7490579459	-7.3741409943	0.246
condemnation	56.7548572281	-21.2842847772	0.292
judgement	-34.6603513941	64.335316077	0.797
game	63.2749659794	67.4600836765	0.598
quest	48.1533462882	28.7968185708	0.468
three-and-twenty	28.7856228393	-67.8836525865	0.330
bit	37.647618491	51.360757424	0.512
governess	20.5615967364	-13.1770698101	0.252
signal	-1.11655810486	18.4160326658	0.362
uproar	30.0435296517	-58.8697521106	0.235
distrust	12.0733982712	61.7326978432	0.737
indication	31.6587654265	32.3906973524	0.418
softness	61.2859782309	5.1912231758	0.315
sketch	-32.8746891887	-77.8674911322	0.616
parade	67.8993464755	-8.7678837174	0.389
spring	-75.758323001	-1.39464730176	0.959
back	30.7160331946	63.8424663368	0.573
understood	-20.136947669	78.3347123382	0.787
triumphing	-12.9050044682	-37.1073179601	0.324
sight	30.464785163	-7.72189493496	0.307
selfishness	-44.1143341049	-91.6608450229	0.758
candle	10.5191531207	92.6379994	0.662
eclat	48.4587880673	-1.52844554748	0.306
pale	65.6266704586	-43.5438247091	0.229
acquaintance	-69.6119900741	-20.2940537336	0.974
novelty	-53.3102595046	45.7143723432	0.835
audience	5.52630530456	-48.244514631	0.254
pen	37.8686297575	66.3241946998	0.584
seclusion	6.91836468596	-67.5345593582	0.314
rectitude	66.1601387009	2.28454297207	0.413
inclination	-22.4384155969	78.842223868	0.773
patient	27.2827491094	-87.2529468421	0.386
confidence	-61.5859024056	48.7412807323	0.878
fretfulness	-4.99953146725	-47.1246290725	0.267
step	-29.6934083025	-86.7466904436	0.725
consolation	-43.784667128	54.5961125658	0.854
faith	4.01360191496	-23.744337499	0.249
housekeeping	16.9209315172	-27.2107477613	0.259
anything	-85.3755201785	-53.2600056629	0.989
inhumanity	-20.586714587	-91.5093888548	0.619
range	58.6730244244	-11.0571069713	0.248
militia	9.64158500852	71.683738072	0.707
hatred	24.3263431623	-24.6809434907	0.236
silence	-80.6021745291	5.83939268183	0.952
disclosure	16.2081324708	-5.5657721766	0.257
encumbrance	25.4887676881	-7.78563999315	0.238
plenty	-43.6575454143	52.5319234569	0.852
pelisse	-13.2405343733	-87.2925788601	0.513
conquest	21.392505566	65.9713937491	0.637
nonsense	1.93429642478	73.5198126206	0.721
persevering	-22.1229578203	-20.5880000019	0.264
remembrance	34.8177100246	-5.18192827338	0.277
lesson	60.6600849261	34.3793976755	0.516
renewal	57.6240403436	5.93406070081	0.224
spending	-10.0597452699	-82.9969938651	0.569
question	-75.1269790661	-9.92802657152	0.963
errand	26.9706563673	-87.7969810766	0.488
custom	19.03860334	78.8358596529	0.653
parting	43.8320123273	64.1092288049	0.588
suit	-52.6968387315	42.640390012	0.883
contentment	39.9122216869	24.342103032	0.433
glow	-17.29870132	60.0564871874	0.767
manufacture	63.38687316	25.9608108034	0.395
talked	63.4297850755	-26.8989242629	0.243
solidity	30.718807771	11.8878665801	0.230
authority	-43.7300243504	46.6413992922	0.859
line	-26.8518697931	69.0060244567	0.755
reel	-26.2436991275	-50.5236348457	0.318
harangue	7.40544240216	43.4673328949	0.420
motive	-73.1974593277	36.2196879941	0.924
rejection	-16.739613081	14.3044695817	0.350
gallantry	-60.5789685831	50.9665137666	0.885
unreserve	55.727942854	16.9044398454	0.339
foresight	68.0171340084	14.5848171929	0.306
commiseration	44.1362080638	48.260689119	0.515
mature	8.06687074416	-4.63392051879	0.261
bell	40.3524566182	-58.2368600349	0.204
sort	-68.8354631101	-35.7071169899	0.976
camp	27.9700006986	-31.0761094516	0.220
abruptness	21.5214784083	63.0599981691	0.589
expedition	42.7761077603	0.0315766110927	0.254
influence	-78.5760366175	0.905941101291	0.958
possessor	29.2916384958	-72.7462953266	0.317
paddock	48.2436621451	-24.7316198027	0.236
concealment	44.8832071942	17.7684303729	0.365
fluency	20.8482400394	-24.3802464625	0.252
objection	26.0664069962	-67.8583119843	0.310
peace	-37.5109681113	83.6915753655	0.818
scrape	19.1457262318	45.7522509891	0.524
club	-3.86623564335	-27.6341955475	0.241
income	-61.0402380582	54.1730272455	0.856
calmness	-66.4471955521	42.2458130321	0.895
condolence	11.1931865693	19.394859283	0.306
perusal	9.46543649787	-26.7439502762	0.250
favourite	68.6291377993	-12.1563013688	0.321
papa	-13.0368360413	69.0443440953	0.788
meaning	-26.93809782	69.0520416238	0.795
restoration	35.4050326428	19.4662921909	0.351
flirtation	14.7670466435	-5.87063745692	0.228
hair	-70.192212805	32.1257867568	0.903
desert	74.8089037986	21.610715002	0.332
hackney	2.08341830269	0.724164968379	0.269
lane	7.02635636068	74.5467580009	0.682
land	-0.91625759084	81.0741390132	0.757
phaeton	29.2796108183	8.60095231856	0.282
vice	-23.2278449532	-83.6844576911	0.617
age	-71.1099821919	-20.9953817	0.975
derbyshire	14.2142334106	3.64689666985	0.335
impatient	0.0434842601144	97.5692315882	0.742
narrative	35.4961372877	90.012684108	0.533
walker	9.41680456418	80.2280792036	0.729
once	3.66884465234	69.6320560676	0.646
cordiality	40.7369941564	76.6847425115	0.479
resistance	46.8570814979	9.47011257121	0.374
infatuation	10.2152790745	25.1145433193	0.355
seemed	49.0270582571	-10.3026416127	0.273
disposal	5.84930757743	58.80912468	0.520
arrogance	-15.7501560909	-74.8785718006	0.440
breach	-4.12890541243	83.6523187947	0.715
dislike	-59.8537297075	45.3833258917	0.898
pleasing	5.11547400305	-82.5679462486	0.322
abode	-50.3140104008	-95.2618220946	0.819
confirmation	11.7279129282	84.5456721664	0.649
garden	11.9168494461	56.5615148915	0.586
prudence	-10.5582944737	85.3993671318	0.806
felicity	-48.655782129	49.0444056248	0.884
discouragement	49.0692499533	63.1268517346	0.450
indecorum	22.921978159	-83.9841735608	0.306
recreation	70.2780272158	-22.479642387	0.247
profligacy	17.6143535652	10.1534603675	0.273
shock	32.0372848339	-27.7968973078	0.257
tenderness	-32.4364049898	71.1556203701	0.792
race	34.5423434717	-10.421349539	0.208
inspection	-39.15062295	-81.4322323888	0.706
insolence	0.686039110696	36.9884921732	0.498
malice	1.77629213083	-36.4728662472	0.422
languor	35.7994840075	36.6162130525	0.430
ladyship	-57.4087152316	38.5805504648	0.907
reconciliation	4.58051493071	61.941061689	0.593
dejection	-16.871082703	3.0841490249	0.264
colonel	29.9452626727	-5.80485395916	0.325
portionless	73.721928656	-3.45595905607	0.283
eating	50.7613816323	50.2883075028	0.527
capital	-57.2543227278	51.0443566997	0.872
palliation	28.4159870014	-3.49326332697	0.292
exercise	-38.6855642022	-91.464936333	0.713
body	-9.96289424153	-83.9798696584	0.535
melancholy	-60.934519385	39.6075398534	0.918
justification	20.7107844579	-15.9226957595	0.233
degree	-74.9394595833	-38.8341003286	0.982
poverty	18.1820107841	-10.5484714275	0.237
separation	-56.7958662796	61.8328818592	0.866
consideration	-72.5880160581	36.4116782819	0.913
extreme	-28.8672213478	-69.3639808588	0.513
remark	19.5304185902	-71.1755592331	0.379
talent	47.2474879898	-14.3072980553	0.233
pressure	-12.7642838018	-24.7447655593	0.250
conceit	-26.0922907096	-79.5076342191	0.629
indelicacy	54.6229465003	25.0930445156	0.306
benevolence	24.7098598218	20.3078248225	0.377
survey	13.3730620159	-22.4555483922	0.229
simpleton	14.331261874	61.6242962736	0.640
opinion	-72.9083159407	-14.2240953059	0.977
danger	-76.4076081848	15.024263	0.945
confession	25.4364278239	25.1275254882	0.298
sameness	35.1339080231	44.1404796175	0.477
extravagance	-33.1124184849	-75.5422641571	0.604
wit	-32.5463133635	-83.8585040871	0.580
singing	-11.2157209885	-54.7953778451	0.307
sermon	25.3535035736	-23.0864555381	0.240
standing	-36.7663087079	-90.1638427082	0.696
use	45.1006746606	84.1005915124	0.506
misrepresentation	-15.5243956474	2.04246766889	0.226
lottery	7.07824656468	19.7738299178	0.241
stream	-12.2672109133	-57.539592594	0.489
consumption	35.9491023479	-7.63493949423	0.248
process	54.5082676502	-8.82995735377	0.245
doubt	-79.5453446435	-47.2068284296	0.985
examination	33.1645527576	-47.5553460075	0.227
butler	60.6732223267	-1.17777425671	0.262
possession	-4.27243605409	-26.0216877415	0.275
infamy	43.099181985	44.7993118367	0.421
heir	-54.5588062747	63.11392906	0.858
finery	-21.8115615672	-90.9664580669	0.576
train	34.3781049451	12.8705682627	0.285
baby	27.2026096776	-35.3283044988	0.245
charity	-44.5434477122	52.3606647117	0.875
account	-85.9604894216	-55.763837241	0.992
drily	36.5952065942	-3.65801222218	0.293
heard	-33.6219190715	-84.5020968097	0.654
ride	64.4076026657	-38.1062124946	0.257
pour	14.12386297	-74.2068764041	0.422
praise	-73.0032185887	8.02710746874	0.948
phoo	-43.4348713116	-92.0783497841	0.742
proof	-61.1306183486	47.9971630946	0.856
control	37.5684999721	-25.7605055149	0.281
confidante	25.5785597008	9.82702464201	0.229
indulgence	14.5399864458	-82.0308527278	0.429
bent	32.6848571875	1.8420066211	0.269
patron	42.4854875511	23.2399048769	0.370
earnestness	27.6644001596	-57.5278957286	0.255
lock	-78.9441955035	1.62503100283	0.961
tax	72.5615401794	30.9773898325	0.285
dependence	-54.7331029244	59.1716428094	0.854
villain	-8.35216836917	-6.55394716454	0.311
something	-54.1160475915	74.0617450382	0.854
sitting-room	-5.20372812609	7.39572482989	0.266
contempt	-9.25884946808	62.2720034628	0.725
native	58.9910444116	-31.6408251136	0.297
sir	-78.9282462002	-12.8942273308	0.967
sit	40.1265193149	-67.5275446617	0.248
nearness	1.41151157053	-74.107912814	0.319
parlour	52.7389287497	38.3831344884	0.339
poetry	-44.3200696221	-90.0079422255	0.728
arrangement	-7.69569794529	91.2549424379	0.715
delay	-74.4903457969	-24.6672274212	0.977
lamp	30.1972858962	65.2772890014	0.646
attachment	-3.40336842456	89.1299773309	0.685
animal	52.0540188947	38.741867555	0.444
establishment	10.0782178009	42.5200513377	0.476
stand	-2.24239737857	-19.97387892	0.226
fare	-11.1066940781	-55.3359273104	0.383
entree	47.4249651341	24.9692209007	0.401
hesitate	-9.27254949826	-50.8060895911	0.294
farm	37.2591537472	-39.0087416927	0.236
testimony	46.0919920939	32.1577705394	0.512
hazard	0.724460853752	-67.5949941306	0.273
abuse	-19.4175136042	-32.035451187	0.234
fatigue	33.741928689	40.3415835846	0.542
debasement	65.0645995171	-36.6393759712	0.233
pleasantness	9.11386046997	44.4492649541	0.529
readiness	-46.4246884872	60.861061595	0.845
watering-place	2.42370138516	28.893044193	0.256
light	8.30323419498	-53.4797273883	0.303
awkwardness	23.1557174759	-7.73422527818	0.264
remedy	21.4812463778	-12.1823519576	0.246
chief	-78.5027172537	26.9232733203	0.922
supplication	49.0535868784	32.2503806171	0.297
parsonage	28.5243382675	-37.7186052594	0.224
bathing	-15.2831391231	-81.7368411913	0.555
alacrity	-40.2340071492	68.4266500674	0.814
passion	-60.9300324529	35.4992101705	0.905
exclusion	40.8362981995	57.7174807084	0.567
decorum	-12.3672547638	69.0603494656	0.734
glee	-11.4143813008	-63.0468056957	0.348
imperfection	11.1279078067	-53.3718004245	0.315
meantime	-5.5617654006	-60.1975378523	0.355
olive-branch	15.2903626095	2.68299272631	0.313
material	20.0916295592	-13.5397223173	0.252
mention	-55.714532313	37.5479244563	0.888
kiss	56.4398721382	-4.45658370446	0.294
ambition	30.3486665041	-65.9872113895	0.299
front	34.3191075281	-10.5449260838	0.225
kindness	-69.6074505864	-24.342931234	0.974
day	-95.5470476547	-64.7006380889	0.994
footstool	47.6965003208	-35.7268602251	0.253
undertaking	46.1720895549	83.9780333309	0.448
freshness	4.08997588364	68.5496655295	0.687
magnitude	27.4954685677	48.3044002551	0.522
mode	-32.8555304783	-93.1646433449	0.618
truth	-78.3150008045	5.34550607122	0.952
prevailing	44.6738892546	84.1401881506	0.520
society	-70.5737054359	-35.4397025308	0.979
measure	3.21508643925	1.05888117177	0.248
disinterestedness	14.3918506204	-62.3657258467	0.308
witness	-15.3792838099	95.2094656299	0.754
acknowledgment	58.4659244011	51.5523851651	0.527
sentiment	-33.8270900817	-79.2077294445	0.645
entertainment	-8.27883655207	-81.1554522449	0.390
cause	-68.8387856361	37.2192679578	0.921
red	11.007673665	20.4737975441	0.314
shut	-32.6338606029	-95.538296081	0.703
god-daughter	48.8618656982	23.3098301312	0.396
inferiority	-58.3429409337	59.9574016005	0.863
intruder	8.33104262135	-13.4966324813	0.238
sneer	71.6425817373	-33.887985331	0.227
likelihood	63.4800430368	11.2726998738	0.289
tenant	25.1578398325	20.7663762698	0.284
g	20.9078811814	-22.422842351	0.284
route	23.8857594939	-53.3065706731	0.266
counterpart	39.5007694408	75.1094678567	0.546
conversation	-73.4601700708	-37.4315956947	0.981
length	-76.4381904124	-9.92574571619	0.967
serenity	18.583440341	-64.1777483311	0.395
qualification	-13.2193369804	-69.0828922937	0.476
manuscript	-26.6108504452	-82.1853192958	0.649
scene	-80.0276771876	11.8445615981	0.935
soothing	-34.8869708761	-93.2598210748	0.685
bonnet	-33.5197530187	-94.0412679072	0.658
affliction	-22.2983524759	-78.9565758075	0.622
owner	32.9030667709	80.8496056567	0.564
enormity	7.97577947511	-4.65410146549	0.234
eminence	-21.1416368183	-43.06087076	0.276
quality	32.8335752379	62.0622481579	0.526
management	16.8533972243	74.5083727272	0.653
reference	30.7974957701	-66.3295475866	0.356
unknown	-11.4381562266	-80.1520854799	0.523
traveller	-44.1654467647	-85.6398346838	0.698
inmate	9.22804968835	-73.0174140181	0.389
attack	7.83444056349	81.2242056648	0.641
acquiescence	26.4347275284	-50.8107136469	0.239
ankle	49.8122633877	-63.6577054696	0.262
explanation	-74.5312611102	31.5084470448	0.920
nobody	-80.576198314	18.9135445354	0.938
mantelpiece	13.9508617978	-61.9803388221	0.278
omen	17.0284448714	-20.1907617105	0.205
quietness	56.03805395	15.895897094	0.400
bed	29.889999917	-18.4404268021	0.249
claim	9.70397389283	-66.9965705086	0.337
lover	22.3153641509	81.5873143569	0.678
insignificance	49.1200009671	8.85004133532	0.313
devotion	16.870270089	78.1823287737	0.624
counter	61.5558961129	-14.708684977	0.285
partnership	-20.0407316397	-44.906746786	0.296
tide	35.8649345717	-14.3863597645	0.297
torment	-50.3413484865	55.3414930089	0.862
sincerity	30.1862777177	-71.0213611011	0.339
have	14.2086159199	13.9195547929	0.285
close	-31.4846961158	81.268504908	0.819
need	33.9358319755	-19.2895494885	0.272
licentiousness	38.0823865589	-17.4260408895	0.252
sagacity	19.4596761206	-48.8617972947	0.301
pianoforte	-47.9908823684	60.1619188934	0.859
gravity	-17.7620286085	-79.7259105969	0.506
patroness	15.9202822924	-32.5696479026	0.214
instance	-13.9742612309	-89.1065453632	0.462
chaise	37.8916157327	2.78714464398	0.300
manor	-0.927388835221	-0.288672060138	0.227
voyage	15.1600108763	-28.1315215306	0.245
courtesy	-12.0806623274	-77.4142127833	0.523
brother-in-law	18.6165404599	1.61546281407	0.332
device	13.3887659519	19.0449394479	0.339
awe	51.4366997983	46.7224682186	0.491
gallery	-76.8378725852	22.7947106054	0.928
volume	-46.2468771871	63.2686830908	0.815
spleen	28.4534780576	-13.5628198965	0.198
request	-27.4419671255	63.3256761235	0.807
brought	11.7127053777	86.0169982085	0.700
face	-13.0384771392	-22.764332296	0.256
neatness	38.2183565788	-2.21409094167	0.385
guinea	58.6621857806	-33.9059496304	0.233
occasion	-78.1251728981	-44.6819239951	0.986
painting	10.2770757142	6.36868526664	0.395
fact	-29.0449125227	75.5653617718	0.817
affair	-85.3123888174	19.314831004	0.942
violation	2.81472703918	-24.9947078134	0.250
precipitance	46.3951742837	45.4504037283	0.405
vacancy	11.3181404535	-32.1489977411	0.258
chicken	56.7331828484	-42.7802168324	0.252
brink	58.6528109689	-10.0904497324	0.229
principal	-40.2105661985	48.9773262371	0.834
envy	22.9458595753	-84.1680765363	0.311
pause	42.5562227532	71.194440982	0.650
knowledge	-61.6117319556	42.7232445983	0.872
rash	32.7606803562	-49.2232133086	0.328
wretchedness	-0.111096416891	36.9192341029	0.485
hope	-74.3248817593	-22.166132552	0.972
meant	42.2314181799	51.9243238236	0.552
ill-humour	-30.4651160553	-82.4457641062	0.575
commendation	44.2339044051	-25.1145032911	0.256
means	53.1832693862	-31.1433675698	0.240
beat	-15.2084398181	-67.5239933934	0.546
bear	32.0980509791	-22.3963040305	0.298
listener	17.3636658507	89.3254363255	0.589
perfection	-45.6302913326	-94.2852222383	0.788
magistrate	21.8441754485	34.6967288675	0.420
antagonist	55.5114505094	-14.5657482219	0.242
brain	-63.7119826412	46.6890898112	0.894
disapprobation	38.6673835169	2.75558853189	0.265
widow	-11.0591469051	68.4180472218	0.740
madam	15.3006930619	79.7558152503	0.702
allusion	20.6782502269	-74.5966703061	0.332
humiliation	2.33080677812	-34.657615721	0.243
frame	-1.05882009861	-81.5576432105	0.408
legacy	7.93891619163	22.6358485457	0.414
watchfulness	2.88700777509	29.326572675	0.375
philosophy	19.7457131337	73.3497188865	0.645
closet	25.3742368972	-78.8242679043	0.309
reform	68.9216414423	-21.8498699267	0.252
thoughtlessness	58.2390490328	51.9639062399	0.479
tend	54.642519848	30.5495612195	0.496
genius	73.8267778151	-1.34769301387	0.258
state	-70.0723105845	-18.5745541859	0.972
injustice	25.9806138384	-21.4057404124	0.328
progress	-32.5341377538	85.3672088059	0.774
boundary	42.1205980698	-14.0964362958	0.249
admiration	-58.6957040892	46.9252496017	0.893
ability	-13.1087742566	-49.7381283597	0.435
opening	-1.35988219581	76.6630889264	0.687
importance	23.4634074696	24.9668602169	0.288
joy	-81.6895710017	5.41007253885	0.955
sorrow	3.94546598325	85.2950874524	0.656
embarrassment	31.2330053692	15.9279017682	0.367
firmness	-33.197762742	-70.9232790628	0.628
key	1.96544951421	87.0173398463	0.714
thank	-3.73211107743	86.1290033307	0.699
instant	-31.560348711	-79.5347240373	0.684
joke	53.3768845403	-5.42450323373	0.299
doorway	48.500364082	0.999738006008	0.336
passing	32.0545007427	34.2549762316	0.414
estimation	10.3796304216	-31.02426739	0.216
vent	30.4709570714	-38.6204295846	0.220
wall	-31.2190905519	-82.4529572925	0.549
defiance	-12.9259923989	-38.4001577656	0.329
walk	-70.8334233901	-34.2914913725	0.978
laugh	-1.12492421365	-97.570401193	0.578
news	-73.5587979983	-29.9388241941	0.977
whispering	29.252352132	58.3347458808	0.569
respect	-77.6526820934	-0.32483609059	0.955
unhappiness	-15.1177085066	7.32337296797	0.333
fright	26.8228693218	63.6552961812	0.601
attraction	27.0651207736	76.6747267057	0.623
addition	-54.7626572505	48.2952916192	0.876
discrimination	-5.79051381026	-19.7375433484	0.266
steadiness	46.9297062973	1.46039084745	0.396
gaze	11.4737613971	13.8766570794	0.239
curtain	35.9060518602	36.3411424249	0.366
