word	x	y	nearest
compromise	-31.4379334933	-39.4215104175	0.600
scheme	-59.8849272019	87.2013248494	0.976
store	20.9624926012	-54.4693876608	0.303
headache	-59.9047865772	-69.9493109006	0.588
storm	37.6276574063	51.4937009531	0.429
relationship	31.5968264376	92.5065154568	0.777
behind	70.3207502816	36.5441549387	0.359
hotel	0.0550277839261	-59.4367527013	0.417
park	22.8826828663	93.8310470414	0.845
sensation	32.1974454088	8.9489698	0.221
part	-20.2309613553	90.71058996	0.989
vindication	71.2548943223	6.31537102742	0.242
grace	-81.1334908068	-20.1684468086	0.809
king	76.3913157101	-12.9764247414	0.237
kind	-14.1769013947	90.6866127677	0.990
lament	25.638468454	-58.8125605776	0.293
instruction	-27.8624646842	-41.8293624681	0.564
youth	-60.5364766594	1.51136737655	0.834
bride	-50.6595957396	-36.365402428	0.720
superfluity	4.87505711463	-22.9073266916	0.309
marriage	-19.6601317559	88.9589279172	0.991
lease	-1.19065790984	-12.8514103294	0.318
defect	60.8109733157	58.2229669309	0.605
livery	67.9237165098	-0.830966987101	0.256
lie	24.8268672931	-18.4223567187	0.240
dancing	-78.3004417438	67.1654450321	0.962
suddenness	-65.0209499424	-31.935600449	0.731
reliance	44.9004199015	75.0973431203	0.613
labour	50.0804342594	48.4003162217	0.385
club	22.4327450975	7.41393816161	0.241
play	-61.3478658243	-50.5402181494	0.558
godfather	5.53076018086	10.9571829545	0.253
inconvenience	-51.3308486179	40.5537482505	0.911
reach	-34.3619150052	-75.6782721695	0.389
yawn	-3.16256571947	-15.5794070844	0.367
charm	-47.7706708956	24.7054239769	0.891
plan	-63.437101545	-5.58471334804	0.790
nothing	-9.21747023224	90.192717016	0.991
goodwill	-64.5982040526	-24.982733271	0.568
popularity	5.14510969813	30.4753532656	0.213
cover	38.7477195132	52.8635713318	0.415
panegyric	28.3508303105	-45.5686654782	0.285
saloon	9.66847982168	19.7805334928	0.263
tete-a-tete	27.0105725161	6.61262730819	0.322
eliza	78.4331044824	-19.0082234355	0.243
perseverance	-72.9745964896	-14.7441901613	0.749
think	-4.80055553866	-37.9402002336	0.330
foregoing	21.1705013646	-8.331919716	0.300
relation	41.3278144784	53.1112964297	0.516
fine	26.761680115	-24.4676360721	0.259
occupation	50.9886540036	77.4647829763	0.545
completion	58.8593315554	-35.660515337	0.231
sideboard	76.4569735342	-28.1538112552	0.227
justice	-77.3927769379	72.5455606763	0.959
ruin	-2.0136850785	-30.1066425946	0.412
writer	-32.2168435241	-28.0354778706	0.421
assertion	-57.6902295819	-48.0009158606	0.636
circle	-70.24522073	-19.6679712357	0.774
indifference	-39.8150243485	-45.8247935944	0.665
ball-room	-7.34530854586	-54.8094499127	0.396
permission	51.5754022846	-48.4738926363	0.267
missent	46.325369674	-21.9165125857	0.196
express	76.3837014362	-18.0936619717	0.230
avarice	60.7848223403	-20.4007675407	0.277
courage	-36.8285559684	-56.987339839	0.550
breast	58.2287082712	-7.32851025707	0.210
compass	25.8261303249	10.6674943227	0.205
silk	-7.50173296226	-10.4202506662	0.325
affront	-63.6906733973	-46.5000683723	0.637
shyness	48.7632799995	40.9026345214	0.356
enemy	42.5120616607	63.3272766023	0.497
resolve	38.051586273	-37.0370917354	0.256
tumult	52.7156285721	66.7673609774	0.569
alteration	-60.1365952754	4.03281648105	0.834
vestibule	-26.4595304646	-42.8099854765	0.437
activity	-48.9039593444	26.1858935289	0.891
river	-8.83003334258	-21.2440166635	0.331
insensible	9.52275851856	21.0962698408	0.249
loveliness	38.4460273505	47.7363567679	0.441
set	-55.7040582601	38.4700074854	0.919
art	-1.65748702646	-51.4821013811	0.484
intelligence	-52.9801802872	4.99743961576	0.866
sex	-28.6640888117	-51.2179233343	0.520
culture	36.2557606164	-16.9302762787	0.247
individual	53.8941492043	-8.7671338117	0.305
sea	-49.6948300134	9.64520377276	0.882
tender	-49.9744398868	33.2690637829	0.907
portrait	47.4230636564	55.7833954615	0.455
despatch	27.0777984377	-22.3220243149	0.261
arm	-49.4173366536	88.5828834025	0.974
preparation	-32.8648944538	-45.66645084	0.515
practice	42.264927889	63.2822983828	0.580
ill-treatment	7.29544751248	-7.27943735693	0.306
learnt	25.6705904403	-9.44764585598	0.249
speed	49.5822736122	3.20909776762	0.217
familiarity	19.7998916522	-43.4467662853	0.279
guardian	-11.3684162092	-41.5641410348	0.417
woe	59.9888665028	-54.3197765166	0.281
silly	51.988235764	63.690394895	0.546
avoidance	-20.7165523934	-60.3823716074	0.569
hauteur	-4.27257587497	-16.2187347037	0.406
compliment	-45.3443998848	29.8182823544	0.889
frugality	76.6607828744	-38.4543192738	0.255
hardship	-27.1685050478	-35.3863366004	0.527
premises	54.2863011186	6.62443660634	0.230
attention	-76.039205827	61.6903103707	0.951
opposition	-20.6686191215	-43.5020830877	0.509
diminution	54.9115835156	-22.0236584874	0.270
lightness	60.8141177017	-26.8534422335	0.259
half-hour	-31.139273172	-45.7183346648	0.532
reverse	-2.54937999328	-45.4810221678	0.469
well-doing	45.0384158244	-20.7468158604	0.263
carelessness	-36.3815715245	-74.4826195636	0.531
connection	-31.4565013605	-41.0022676086	0.586
collection	50.4029899548	82.0194522783	0.650
vault	10.2707068256	18.3941473215	0.234
whole	-60.8930766236	84.7445765093	0.974
distress	-73.0356108433	71.032507395	0.960
duplicity	-22.138276216	-75.8363843672	0.546
point	-55.1684081523	85.4200531741	0.974
chaperon	45.405344293	-15.1695073423	0.255
coincidence	32.6007455792	-44.1566904321	0.391
archness	40.5352763601	21.6287278229	0.377
openness	-19.1222433161	-65.1194789346	0.459
complication	45.3292587833	-1.75795934571	0.269
willingness	17.8676339282	-46.5682312235	0.316
volubility	-25.923455214	-41.3545905518	0.549
stamp	46.3879588102	11.8995708717	0.243
damp	24.7328709243	-72.5778263944	0.418
acceptance	8.22018637152	-36.8876310893	0.347
secret	31.486520626	80.7322975236	0.749
evenness	38.0623899753	73.1094869382	0.673
meeting	-64.6332047302	48.0854152144	0.936
astonishment	-52.8348813444	44.1071178907	0.934
dialogue	-36.6965837599	-74.0948943539	0.492
flight	-19.4728154873	-22.0243349886	0.383
fire	76.8987047361	42.7670244153	0.239
upstart	51.4833510855	-71.2259792636	0.268
mildness	39.1250997303	-7.70910450696	0.223
imprudence	50.5381272283	26.6470243123	0.334
precision	-24.6063921406	-42.543699305	0.444
fireside	49.8238497521	-2.23566357818	0.284
moderation	81.1558174039	3.04538536753	0.216
determination	20.381840739	-57.4108439541	0.426
bidding	-17.2311916205	-12.4097190524	0.327
demand	3.52209203196	-36.8225033674	0.424
rupture	-26.9983644255	-35.5250052899	0.517
hardness	-50.8865205722	-54.8822389234	0.548
conception	41.7515306355	-57.9387636278	0.284
look	-56.5784301965	39.6869596449	0.925
civility	-74.2038164897	77.3684646832	0.959
pace	5.68021781785	-6.40087213472	0.195
confederacy	47.9525740425	-26.7087122278	0.226
error	35.3502115077	80.7262027105	0.732
fun	-43.7762037717	-51.4087498898	0.608
guide	50.0189481883	-31.1080458579	0.212
pack	51.6989834533	-8.68640387581	0.247
century	20.7704698181	-55.5362375602	0.328
ecstasy	-57.4536296632	-43.5654901935	0.665
vow	5.04864260252	3.90938074677	0.282
chasm	67.040443249	10.653639604	0.389
perverseness	-36.9408256571	-75.8100229033	0.477
anguish	-72.8791066422	-58.5983821158	0.662
hedge-row	-19.6189924288	-8.0932461406	0.361
butcher	-1.69136524678	-61.2755365106	0.524
discourse	20.7511444878	-55.6127468717	0.264
shire	-14.3658028354	-21.9671268825	0.337
forgiveness	34.6001392805	-36.1574440267	0.225
composition	46.2048537711	-44.2690258462	0.286
development	13.7575229144	8.23393848092	0.237
calculation	-79.4187457513	-21.9407476405	0.756
restraint	-61.4381452426	0.350361566161	0.786
yesterday	-67.4830264113	83.8551093151	0.967
censure	-64.3827769647	-49.549230115	0.659
moment	-63.8017546654	55.3279693129	0.932
purpose	-57.2901491821	10.5590035053	0.828
necessity	-77.1395938559	73.2531761471	0.966
mercy	32.3370041506	-16.6699707393	0.237
solemnity	-65.2964300625	-32.3019221879	0.776
anybody	-62.5946427473	82.844804806	0.969
morrow	38.858730243	50.5170069345	0.390
person	-71.8161326704	54.4799362288	0.947
edge	41.6603493315	35.6161865734	0.410
consistency	36.3574151205	0.232734141649	0.243
self	59.9723991209	57.2663737436	0.592
grievance	43.522605304	-5.28275032664	0.240
endeavour	-3.99815041962	-53.1654698401	0.350
shape	47.9692437941	38.3282833937	0.406
alternative	16.4196589021	-6.1815678616	0.258
retirement	22.4647749935	7.71387669957	0.277
cup	71.8706797439	-18.3819180084	0.230
admission	75.0960490593	16.5700104099	0.331
dinner-party	80.2997067442	15.9444053947	0.311
source	-45.9063164497	24.4503066584	0.883
exhibition	34.62458993	-64.3081392479	0.328
depravity	62.971475924	-29.7519283702	0.194
reproof	-53.9026086098	8.72745787545	0.847
contrary	-47.5424279155	-58.7268121088	0.600
remaining	51.7805760211	-27.7174917735	0.265
complaint	46.4230349691	55.9101474588	0.507
admittance	37.685258338	-8.29714371781	0.235
chambermaid	18.1155498858	-17.9896766454	0.296
couple	46.2041449264	-61.4850478873	0.244
condemnation	32.615372062	-44.2207260819	0.292
judgement	-81.7763798917	-19.7006509147	0.797
game	-38.9516112422	-63.1364860901	0.597
quest	6.44015727237	-60.0108269414	0.470
three-and-twenty	71.5391669777	16.3925044199	0.329
bit	-21.900243653	-53.6676679405	0.512
governess	56.012687363	17.2700708564	0.253
signal	-5.58933162747	-10.709189075	0.360
uproar	54.0639313183	-7.28881661821	0.235
distrust	-38.1070766634	-49.5240962661	0.737
indication	-12.2260405976	-38.1628356733	0.418
softness	27.9292380806	-66.4474327519	0.315
sketch	43.998235363	75.1604776133	0.614
parade	27.6091704911	-57.6994265837	0.387
spring	-75.6433545906	71.9328319178	0.959
back	-37.104957988	-42.0311452464	0.571
understood	-53.6824599609	-15.8558389719	0.788
triumphing	19.7507677667	29.9674789159	0.323
sight	51.8260525199	-40.0689064856	0.308
selfishness	32.2238786514	86.2121011877	0.757
candle	-65.8749759703	-52.8223559158	0.662
eclat	9.90412388681	-37.6140613042	0.308
pale	48.2045427993	-6.40049224831	0.229
acquaintance	-60.8504237826	82.676212597	0.974
novelty	-48.5296974692	17.3252259233	0.834
audience	32.5822970977	16.182178986	0.253
pen	-37.822310136	-34.4072645037	0.584
seclusion	51.1514636006	32.8343201208	0.313
rectitude	24.9246137653	-72.2479188371	0.413
inclination	-64.8900832441	-20.5089639431	0.758
patient	75.9277894524	42.8939161597	0.384
confidence	-57.7387368039	24.9677522438	0.877
fretfulness	73.6375006421	23.3603968126	0.267
step	42.8276947428	71.7039029882	0.724
consolation	-52.0035076279	14.2799595037	0.853
faith	65.3595564205	-27.8787328216	0.249
housekeeping	36.0942658464	-13.6977814972	0.259
anything	-22.8541579122	88.5473572806	0.989
inhumanity	56.0095275453	65.7136493076	0.618
range	40.9367966849	-38.4564988136	0.247
militia	-46.5134875758	-60.9067270752	0.706
hatred	56.2923708028	3.83554027456	0.237
silence	-77.2169229451	64.1229464761	0.956
disclosure	25.9402819167	-31.0588791979	0.257
encumbrance	24.1181228076	-20.7820284659	0.238
plenty	-50.8506157487	8.23320744768	0.851
pelisse	49.4994672752	58.8076474034	0.511
conquest	-49.2021160583	-51.1681713355	0.636
nonsense	-53.003378144	-31.5363584957	0.722
persevering	7.45331559734	31.4218749523	0.264
remembrance	21.863726958	-32.0291795237	0.280
lesson	-3.48409581002	-45.645115453	0.515
renewal	37.3586844092	-17.2110122843	0.224
spending	44.0079849396	58.6660753176	0.569
question	-70.6170202376	74.9857039828	0.962
errand	75.0967738988	43.2480572604	0.488
custom	-48.7970635573	-38.6805657065	0.652
parting	-36.052718526	-53.2026276081	0.588
suit	-46.2531659525	18.7821643674	0.882
contentment	10.0275852888	-68.8468550448	0.436
glow	-60.8960168367	-17.0711228169	0.765
manufacture	3.93832784655	-30.6785475542	0.396
talked	79.3710527628	-32.2209878651	0.243
solidity	45.5392218208	-34.2957356975	0.230
authority	-46.1218163574	9.215231789	0.859
line	-52.3570199519	-12.480433559	0.754
reel	29.5726995525	22.3179008439	0.319
harangue	-18.974248041	-81.3573432671	0.418
motive	-51.3131039441	43.4710203548	0.923
rejection	-1.86719687488	-80.4114777082	0.349
gallantry	-52.7198849379	25.5402274212	0.884
unreserve	9.37036474434	-50.2957195926	0.338
foresight	33.9462869777	-59.606093667	0.305
commiseration	-10.7228021727	-59.7317585689	0.514
mature	25.981652796	-13.1596067993	0.261
bell	43.015339352	10.5533562517	0.204
sort	-44.8108793089	84.233588865	0.976
camp	54.093103905	-3.50581238532	0.220
abruptness	-46.4201207676	-54.5705164077	0.589
expedition	47.9072438406	-34.2799216684	0.255
influence	-75.8780292869	68.2362862174	0.957
possessor	62.9911162103	20.1549226588	0.320
paddock	65.3443077034	-18.4007179142	0.236
concealment	3.86624933084	-34.2244142835	0.366
fluency	51.8957142064	3.84320323035	0.252
objection	58.2081365069	32.3484455496	0.310
peace	-79.4752588856	-4.15634219568	0.817
scrape	-1.37094743629	-76.9180732578	0.522
application	47.2973831654	40.7697904916	0.393
income	-63.8412741696	19.4374767356	0.855
calmness	-55.8977942607	32.5254160835	0.895
condolence	-8.88965301673	-22.8240199487	0.305
perusal	73.8165599498	-32.4058361488	0.250
favourite	76.3578059139	-37.8432598739	0.321
papa	-67.2852068421	-19.6667523817	0.787
meaning	-52.2024016484	-12.3333033189	0.796
restoration	20.3755643243	-63.6439751374	0.350
flirtation	27.4525170764	-30.7181626896	0.228
hair	-59.7178026494	42.4647301624	0.903
desert	-5.39931156054	2.43814099406	0.332
hackney	5.46999988526	7.23930892771	0.269
lane	-76.2107164395	-54.8126249697	0.681
land	-65.4145976457	-36.1773460612	0.757
phaeton	16.317985842	-45.9292834471	0.281
vice	33.8633161974	66.2841326373	0.614
age	-60.7833595047	85.6746912976	0.975
derbyshire	15.3846298276	-18.839883635	0.335
impatient	-87.8892870214	-38.2024773213	0.742
narrative	-59.9209633841	-72.4957231785	0.530
walker	-69.4750764748	-59.2096098292	0.729
once	-53.9735824102	-43.5429104729	0.644
cordiality	-13.119797125	-62.865250795	0.478
resistance	31.1700118228	-50.4817198773	0.373
infatuation	-13.6061348766	-21.6088874097	0.356
seemed	36.4844552722	-37.6439816796	0.273
disposal	-2.4604222267	-32.207518647	0.520
arrogance	59.936774356	71.6049675541	0.440
breach	-60.442999104	-39.8398292633	0.714
dislike	-52.5138996265	26.8930479882	0.897
pleasing	55.5796712332	24.5788283442	0.321
abode	30.9845558608	89.3633083147	0.817
confirmation	-70.78909905	-47.0726356578	0.648
garden	-51.0048715376	-51.1407201976	0.585
prudence	-77.8531912047	-26.5868059625	0.805
felicity	-49.3271111177	12.849422863	0.883
discouragement	-6.01330359765	3.64058973393	0.448
indecorum	75.1868085664	34.8606925448	0.305
recreation	58.2984672444	-58.4144279569	0.247
profligacy	44.5694554053	-27.6807772037	0.273
shock	47.2659830568	-14.3703575962	0.257
tenderness	-60.9171445508	-0.161596343893	0.791
race	57.8527058306	-41.762578154	0.209
inspection	33.3456012546	70.7224110054	0.704
insolence	-21.6353072696	-22.0507939097	0.497
malice	65.3257430166	58.1031499278	0.421
languor	-12.9717736169	-43.4869598534	0.427
ladyship	-47.2315193767	30.2225656637	0.907
reconciliation	-56.046693762	-51.7974180912	0.594
dejection	19.9765973196	-9.74901679045	0.264
colonel	15.4109611086	-26.9062612056	0.326
portionless	47.0208383287	-57.0101421546	0.283
eating	-18.6400475293	-74.884117108	0.525
capital	-50.5753725213	24.028672041	0.871
palliation	11.8943603342	-27.7044829255	0.292
exercise	35.6390243011	83.3840051187	0.713
body	44.728785809	59.6604642265	0.537
melancholy	-52.5655141206	30.254685103	0.917
justification	54.6248427571	14.2374374953	0.232
degree	-41.7707687518	88.2408206747	0.982
poverty	42.0788307491	-33.873841572	0.236
separation	-45.4495081021	14.3979581298	0.866
consideration	-51.7998988167	43.2053294042	0.914
extreme	51.8263421537	78.8598620445	0.513
remark	74.1864433951	4.73044633771	0.379
talent	57.2029311315	-0.10792094142	0.233
pressure	9.54184696766	21.3360778423	0.249
conceit	48.287366743	66.1923833585	0.628
indelicacy	-17.3010507983	-31.1594831869	0.305
benevolence	8.09006556862	-6.70496807287	0.377
survey	41.2796753285	-14.2489387023	0.229
simpleton	-39.9667223633	-49.3960515699	0.640
opinion	-67.2341304484	85.5435193907	0.977
danger	-69.8580372599	50.9545455156	0.945
confession	0.634820247259	-13.5027304459	0.299
sameness	-12.7011823216	-55.9221501759	0.474
extravagance	45.1439782745	77.7277043522	0.603
wit	48.7250071778	73.2625373753	0.579
singing	68.1321522826	27.5074239908	0.310
sermon	55.0112241896	1.42950362605	0.239
standing	36.6825195696	80.6191582808	0.696
use	-47.0087282687	-75.9947777347	0.502
misrepresentation	21.0821390134	-8.42010626311	0.225
lottery	10.1245525577	-14.3661553961	0.241
stream	70.0508011554	31.5359533998	0.488
consumption	17.3655007812	-34.6560981245	0.248
process	35.2996417409	-19.4526749182	0.245
doubt	-31.7914436309	88.5240908997	0.985
examination	49.6282564126	21.8087827342	0.228
butler	43.8982345385	-57.3170494476	0.264
possession	21.236626129	5.88165757091	0.275
infamy	-7.1168627365	-58.5168381512	0.422
heir	-64.0979934045	8.17850027858	0.858
finery	53.4739449943	67.0590695493	0.574
train	20.8113034495	-45.1330858463	0.285
baby	34.6144650533	-5.99593718804	0.245
charity	-50.8747101118	9.161304675	0.874
account	-20.490435022	89.8791595323	0.991
drily	21.2983532235	-32.3240086228	0.294
heard	37.4912394798	79.2387698882	0.653
ride	21.5236415354	-25.4422103959	0.257
pour	64.0415102468	44.0107575806	0.421
praise	-71.4920140126	60.2036195844	0.948
phoo	32.0687691931	85.2252331203	0.741
proof	-58.3824637742	23.1654362911	0.855
control	51.9355088392	-19.1454129397	0.281
confidante	10.1834632376	-2.53396500867	0.229
indulgence	61.5433256086	49.626972823	0.429
bent	25.1182309903	-36.2616091715	0.269
patron	10.8045982095	-65.526896199	0.370
earnestness	61.7391558591	12.0011351255	0.255
lock	-76.1525266369	68.9585877322	0.961
tax	-17.2318303812	-12.315011658	0.283
dependence	-55.6802790077	17.8847134217	0.854
villain	12.8329200706	5.25216128023	0.311
something	-74.8429744196	13.1198830611	0.851
sitting-room	63.8438149468	-25.3620613872	0.267
contempt	-47.4227486641	-27.8735221796	0.724
native	29.2059494648	-38.7844774928	0.298
sir	-65.9908669461	78.2808381469	0.966
sit	77.0667987395	-11.1232109492	0.248
nearness	54.6405977466	37.4564703938	0.318
parlour	-14.8781857836	-2.84362152497	0.338
poetry	32.9207102061	87.037072683	0.727
arrangement	-82.847256808	-28.7867983371	0.715
delay	-58.5879196253	89.8658516689	0.977
lamp	-37.1532006597	-40.4886753334	0.645
attachment	-57.1484637213	-35.0620764744	0.684
animal	-15.7395460479	-2.65119996158	0.442
establishment	2.45639085954	-25.1257626001	0.477
stand	20.3299635016	-1.95929075722	0.226
fare	69.6872165928	28.3232249174	0.382
entree	6.99644995552	-62.9103757157	0.400
hesitate	65.9331143339	24.3956981072	0.292
farm	39.5305685398	-5.26831127898	0.236
testimony	-32.1426313685	-60.2113891201	0.511
hazard	46.0179393963	40.843261066	0.272
abuse	21.5989319013	21.2313703978	0.234
fatigue	-14.3138568807	-46.5907596873	0.542
debasement	21.8582749928	-26.5395059213	0.233
pleasantness	-17.2959879968	-80.6903283239	0.528
readiness	-56.3608397794	13.1298601114	0.846
watering-place	1.24490433494	-5.73916874161	0.255
light	43.5576846716	22.5340800836	0.302
awkwardness	22.910931121	-18.2230043798	0.261
remedy	3.24036979153	-21.0205831375	0.246
chief	-69.3858814555	43.3003369243	0.922
supplication	10.7875535614	-60.9975817434	0.295
parsonage	44.8627813907	-1.0928382308	0.223
bathing	41.6792560566	58.8120138463	0.555
alacrity	-64.6446317021	-3.40548826115	0.813
passion	-50.3134943485	34.479556113	0.904
exclusion	-22.441662466	-45.6986067314	0.566
decay	10.5630288863	-50.358923927	0.310
decorum	-66.3597071565	-20.4705582658	0.733
glee	67.417805446	29.7839305573	0.348
imperfection	43.5216245196	17.000491557	0.316
meantime	80.6025800073	31.0386459732	0.355
olive-branch	16.3069591219	-20.0111490363	0.314
material	54.9141871292	17.0573370192	0.253
mention	-44.4165121829	31.3092499116	0.888
kiss	35.3769790362	-23.892131382	0.294
ambition	67.2843733406	18.5385321119	0.297
front	57.5909109332	-42.3514980399	0.225
kindness	-55.8522188743	84.3455736554	0.973
day	-7.42209810612	90.0990538142	0.994
footstool	58.5071003062	-6.42238923686	0.253
undertaking	-46.5353863807	-76.9562039853	0.446
freshness	-56.6075458449	-44.9936190373	0.686
magnitude	-26.4881126736	-42.9304579302	0.520
mode	32.8586581015	76.4333828732	0.617
truth	-77.3315250773	65.0009370942	0.952
prevailing	-47.1335909141	-75.7217421747	0.519
society	-45.4956646011	85.858925997	0.979
measure	5.13268161265	5.86712205769	0.275
disinterestedness	30.8804857564	29.5401587671	0.307
witness	-81.5901159958	-34.952189738	0.752
acknowledgment	-26.7165536658	-71.3746761068	0.528
sentiment	43.2257632499	75.1577777656	0.645
entertainment	48.0876329111	55.3315936284	0.391
cause	-53.3156611333	36.5058228391	0.921
red	-10.3275897547	-23.4190266086	0.314
shut	35.6181029793	76.0256991887	0.702
god-daughter	2.80757197779	-57.1638745436	0.395
inferiority	-43.7719849852	14.3694388213	0.863
intruder	15.6995557599	-10.685180862	0.239
sneer	86.2306837054	-26.3147035907	0.227
likelihood	35.2301358773	-63.2101683925	0.289
tenant	7.51229592093	-7.23901068732	0.285
g	50.097763561	4.52117016264	0.285
route	70.956794426	5.72402328401	0.266
counterpart	-6.99459372025	-51.8818612553	0.391
conversation	-44.314445522	89.0273431353	0.981
length	-70.2293840802	76.3420896662	0.967
serenity	43.5511863921	32.8724805498	0.395
qualification	39.5721793398	56.7161437014	0.474
manuscript	47.3866821267	68.1791377503	0.647
scene	-74.8946149989	57.6958587371	0.934
soothing	33.9642169138	78.4789422187	0.684
bonnet	35.1761810084	77.1833011848	0.658
affliction	39.6366168165	66.7786239661	0.621
owner	-64.2199006409	-63.6061151531	0.566
enormity	26.2880441695	-13.4267177452	0.233
eminence	81.5196672429	16.0043808897	0.275
quality	-25.1656574282	-59.1995661464	0.526
management	-49.0599472571	-45.4351745098	0.650
reference	58.7249132011	27.081479376	0.357
unknown	45.5041316957	54.4047036336	0.522
traveller	27.1619447875	77.1638154141	0.697
inmate	57.4692770938	46.1019053038	0.389
attack	-69.12074645	-57.8782186423	0.641
acquiescence	61.2746725598	-2.76379918594	0.239
ankle	80.2326107339	3.09181730981	0.261
explanation	-56.6854013999	45.3169159711	0.920
nobody	-72.9120993112	50.5903318796	0.938
mantelpiece	31.2964367786	29.5884287816	0.280
omen	38.704819061	-23.2560061434	0.205
quietness	0.132870444944	-11.3175036771	0.398
bed	63.6550255178	-48.1257921382	0.249
claim	39.8644910796	28.2771289626	0.335
lover	-51.6853315831	-39.2021208985	0.676
insignificance	36.7707646441	-50.9176728318	0.312
devotion	-69.4231926428	-40.3038959283	0.623
counter	40.6341425805	-9.3142867362	0.285
partnership	83.383198231	15.57103212	0.297
tide	55.372750371	-43.6155391644	0.297
torment	-41.4322603441	18.5797716835	0.861
sincerity	64.7895800904	19.4075807621	0.339
have	-9.66999131297	-34.6798192203	0.284
close	-76.16700566	-8.70039217387	0.818
need	58.2485629187	-37.8775401446	0.270
licentiousness	27.1122816767	-7.3488779934	0.252
sagacity	66.5671727803	9.00470375698	0.300
pianoforte	-56.5187198423	11.2968820614	0.859
gravity	42.7423911377	65.5253476637	0.506
patroness	31.0842481638	-10.4467033753	0.214
instance	50.587682502	59.7897795174	0.464
chaise	0.45523660906	2.84665710302	0.298
manor	15.8562234029	13.7410665636	0.227
voyage	37.8997653826	-11.7813837994	0.245
courtesy	43.8305286999	53.0761644429	0.523
brother-in-law	13.73379606	-21.7038036986	0.333
device	-8.63792788616	-24.147428169	0.339
awe	-1.75853515378	-51.6117233776	0.491
gallery	-64.4178006877	44.2737029388	0.928
volume	-55.3055907057	14.926714561	0.857
spleen	60.5643041361	-28.154093638	0.198
request	-59.7638590554	-8.66893256579	0.808
brought	-71.5604294737	-48.6640007355	0.699
face	6.83067710126	22.0305647787	0.255
neatness	18.3839088897	-36.204427122	0.383
guinea	28.1493073996	-22.5897393543	0.233
occasion	-34.3492850844	88.7000118357	0.985
painting	10.308603672	-53.9024100965	0.396
fact	-69.1430965158	-10.0022467342	0.815
affair	-77.5282177916	50.3180513216	0.942
violation	67.3679745903	-27.3206515624	0.250
precipitance	-4.07692544146	-53.7886957365	0.406
vacancy	49.4868853212	-27.2902681092	0.258
chicken	40.4227636795	-1.51367974697	0.251
brink	41.1054344493	-39.3094460606	0.229
principal	-54.0517235208	-1.38585144554	0.832
envy	75.2505312656	35.076964571	0.309
pause	-54.1412020668	-60.3717186249	0.649
knowledge	-55.9008155275	25.7973821692	0.872
rash	50.511301803	23.0448653989	0.329
wretchedness	-22.4961783888	-21.9223335615	0.479
hope	-58.0665518099	87.8938816607	0.972
meant	-25.6479909364	-50.1470340876	0.551
ill-humour	50.148360591	72.578819149	0.574
commendation	64.0147540516	-21.3449541588	0.256
means	55.6123562807	-52.6338632651	0.240
beat	37.5616625642	52.3952849499	0.546
bear	59.2947756104	-34.3453825793	0.298
listener	-63.9405307339	-47.289089904	0.586
perfection	29.02334851	87.505966987	0.787
magistrate	-5.60350057652	-68.8512379402	0.420
antagonist	38.4263462199	27.3451002893	0.241
brain	-54.1719467436	20.2656481042	0.894
disapprobation	0.161790607438	1.73727710274	0.260
widow	-66.0619152307	-22.0800205914	0.739
madam	-70.5460739563	-40.7228478594	0.699
allusion	32.5524565039	42.6066692963	0.332
humiliation	55.7346044572	-23.5877163627	0.243
frame	66.2158323444	52.1046065165	0.406
legacy	-4.9143584468	-36.5562817892	0.415
watchfulness	-19.9703151328	-21.9946993129	0.375
philosophy	-47.5436762373	-43.73275549	0.644
closet	40.97332713	-20.9019153923	0.309
reform	56.9221323022	-58.2749110947	0.252
thoughtlessness	-26.1716447289	-71.5325533211	0.476
tend	3.18370214491	-38.6967329579	0.494
genius	23.6831418283	-47.3628767632	0.260
state	-59.8304501553	84.2328338668	0.972
injustice	16.2650480731	-0.946629895052	0.326
progress	-79.7963123164	-8.2132136701	0.773
boundary	12.4852556495	-74.7480377336	0.249
admiration	-43.3602499424	26.6313004117	0.893
ability	69.1346134886	21.8167805176	0.436
opening	-73.7025390349	-36.8758250995	0.685
importance	4.24792667756	-9.16229140824	0.289
joy	-78.466926136	63.0711734073	0.954
sorrow	-62.1568724452	-57.6372751636	0.651
embarrassment	19.3452666394	-41.4684296246	0.369
firmness	48.1515618044	80.4319586004	0.629
key	-61.1762604179	-55.2815989688	0.713
thank	-59.9709843534	-37.0950708332	0.696
instant	41.5940167006	74.3291943373	0.683
joke	30.7056158058	-35.367549875	0.300
doorway	36.6418392298	-50.225190944	0.339
passing	-10.9207084146	-40.766964632	0.413
estimation	49.5566186275	-28.9538873329	0.216
vent	46.9145570841	-1.00644316091	0.220
wall	49.5624506911	72.8410857084	0.549
defiance	20.6225302353	30.7221427934	0.328
walk	-44.5197551873	87.0945318435	0.978
laugh	63.6952426596	72.1440451733	0.578
news	-47.3447547071	89.8957992541	0.977
whispering	-31.2531698387	-39.8718243448	0.568
respect	-75.285893538	66.4188637755	0.955
unhappiness	7.50694739683	-35.9270249485	0.331
fright	-50.3250571477	-53.7250644933	0.602
attraction	-42.7086696769	-55.6606435812	0.621
addition	-49.2823134686	24.0977557378	0.876
discrimination	14.9412341806	26.0870985423	0.266
steadiness	2.86491802694	-61.4660311524	0.397
gaze	-4.16095280427	-22.8019249448	0.238
curtain	-12.4192973127	-42.5049766606	0.363
